work_id,concept_id,concept_display_name,concept_level,concept_score
https://openalex.org/W7106616873,https://openalex.org/C78519656,Mechanical engineering,1,0.31259
https://openalex.org/W7106616873,https://openalex.org/C93228742,Process variable,3,0.29537
https://openalex.org/W7106616873,https://openalex.org/C155032097,Backpropagation,3,0.27852
https://openalex.org/W7106616873,https://openalex.org/C90673727,Product (mathematics),2,0.26623
https://openalex.org/W7106616873,https://openalex.org/C89008666,Final product,2,0.26343
https://openalex.org/W7106616873,https://openalex.org/C137836250,Optimization problem,2,0.25798
https://openalex.org/W7106617240,https://openalex.org/C2778422915,Converters,3,0.63769
https://openalex.org/W7106617240,https://openalex.org/C48209547,Controllability,2,0.57666
https://openalex.org/W7106617240,https://openalex.org/C165801399,Voltage,2,0.56378
https://openalex.org/W7106617240,https://openalex.org/C24326235,Electronic engineering,1,0.46063
https://openalex.org/W7106617240,https://openalex.org/C187691185,Grid,2,0.44533
https://openalex.org/W7106617240,https://openalex.org/C41008148,Computer science,0,0.42293
https://openalex.org/W7106617240,https://openalex.org/C123079801,Modulation (music),2,0.41983
https://openalex.org/W7106617240,https://openalex.org/C2780365114,MATLAB,2,0.41038
https://openalex.org/W7106617240,https://openalex.org/C163258240,Power (physics),2,0.40504
https://openalex.org/W7106617240,https://openalex.org/C555008776,Battery (electricity),3,0.37367
https://openalex.org/W7106617240,https://openalex.org/C2988075756,Battery charger,4,0.36053
https://openalex.org/W7106617240,https://openalex.org/C119599485,Electrical engineering,1,0.35316
https://openalex.org/W7106617240,https://openalex.org/C47446073,Control theory (sociology),3,0.34238
https://openalex.org/W7106617240,https://openalex.org/C2780980858,Dual (grammatical number),2,0.32408
https://openalex.org/W7106617240,https://openalex.org/C2776422217,Electric vehicle,3,0.32367
https://openalex.org/W7106617240,https://openalex.org/C106131492,Filter (signal processing),2,0.32095
https://openalex.org/W7106617240,https://openalex.org/C78336795,Boost converter,3,0.31554
https://openalex.org/W7106617240,https://openalex.org/C3019968007,Half bridge,4,0.31364
https://openalex.org/W7106617240,https://openalex.org/C108755667,AC power,3,0.30501
https://openalex.org/W7106617240,https://openalex.org/C127413603,Engineering,0,0.30216
https://openalex.org/W7106617240,https://openalex.org/C88182573,High voltage,3,0.29461
https://openalex.org/W7106617240,https://openalex.org/C2780848588,Power Balance,3,0.28749
https://openalex.org/W7106617240,https://openalex.org/C11930861,Frequency modulation,3,0.28488
https://openalex.org/W7106617240,https://openalex.org/C184720557,Topology (electrical circuits),2,0.27905
https://openalex.org/W7106617240,https://openalex.org/C2778512005,H bridge,4,0.27897
https://openalex.org/W7106617240,https://openalex.org/C2983254600,Power grid,3,0.26247
https://openalex.org/W7106617240,https://openalex.org/C21905445,Frequency grid,3,0.26218
https://openalex.org/W7106617240,https://openalex.org/C67186554,Maximum power transfer theorem,3,0.26155
https://openalex.org/W7106617240,https://openalex.org/C100776233,Bridge (graph theory),2,0.26
https://openalex.org/W7106619751,https://openalex.org/C139945424,Mean squared error,2,0.72814
https://openalex.org/W7106619751,https://openalex.org/C99498987,Noise (video),3,0.52606
https://openalex.org/W7106619751,https://openalex.org/C2779843651,SIGNAL (programming language),2,0.50879
https://openalex.org/W7106619751,https://openalex.org/C41008148,Computer science,0,0.491
https://openalex.org/W7106619751,https://openalex.org/C106131492,Filter (signal processing),2,0.49023
https://openalex.org/W7106619751,https://openalex.org/C104267543,Signal processing,3,0.46864
https://openalex.org/W7106619751,https://openalex.org/C79403827,Real-time computing,1,0.41943
https://openalex.org/W7106619751,https://openalex.org/C13944312,Signal-to-noise ratio (imaging),2,0.39875
https://openalex.org/W7106619751,https://openalex.org/C77618280,Scheme (mathematics),2,0.39789
https://openalex.org/W7106619751,https://openalex.org/C90652560,Minimum mean square error,3,0.39307
https://openalex.org/W7106619751,https://openalex.org/C188154048,Mean absolute error,3,0.39069
https://openalex.org/W7106619751,https://openalex.org/C55352655,Median filter,4,0.34647
https://openalex.org/W7106619751,https://openalex.org/C127413603,Engineering,0,0.33967
https://openalex.org/W7106619751,https://openalex.org/C2988709989,Mean square,2,0.31445
https://openalex.org/W7106619751,https://openalex.org/C44154836,Simulation,1,0.30623
https://openalex.org/W7106619751,https://openalex.org/C3018824978,Error analysis,2,0.30043
https://openalex.org/W7106619751,https://openalex.org/C11413529,Algorithm,1,0.29784
https://openalex.org/W7106619751,https://openalex.org/C2778913798,Received signal strength indication,3,0.29305
https://openalex.org/W7106619751,https://openalex.org/C2779530757,Quality (philosophy),2,0.28307
https://openalex.org/W7106619751,https://openalex.org/C176808163,Signal strength,3,0.28307
https://openalex.org/W7106619751,https://openalex.org/C47446073,Control theory (sociology),3,0.27638
https://openalex.org/W7106619751,https://openalex.org/C157286648,Kalman filter,2,0.26899
https://openalex.org/W7106619751,https://openalex.org/C32617633,Least mean squares filter,3,0.26807
https://openalex.org/W7106619751,https://openalex.org/C2986158284,Distance measurement,2,0.25924
https://openalex.org/W7106619751,https://openalex.org/C102248274,Adaptive filter,2,0.25813
https://openalex.org/W7106619751,https://openalex.org/C122383733,Approximation error,2,0.25106
https://openalex.org/W7106626643,https://openalex.org/C36139824,Maximum power point tracking,4,0.85829
https://openalex.org/W7106626643,https://openalex.org/C41291067,Photovoltaic system,2,0.77433
https://openalex.org/W7106626643,https://openalex.org/C116615679,Maximum power principle,3,0.73493
https://openalex.org/W7106626643,https://openalex.org/C199822604,Duty cycle,3,0.67992
https://openalex.org/W7106626643,https://openalex.org/C41008148,Computer science,0,0.60895
https://openalex.org/W7106626643,https://openalex.org/C47446073,Control theory (sociology),3,0.48523
https://openalex.org/W7106626643,https://openalex.org/C163258240,Power (physics),2,0.43944
https://openalex.org/W7106626643,https://openalex.org/C78336795,Boost converter,3,0.4166
https://openalex.org/W7106626643,https://openalex.org/C2780365114,MATLAB,2,0.35538
https://openalex.org/W7106626643,https://openalex.org/C541104983,Solar energy,2,0.35204
https://openalex.org/W7106626643,https://openalex.org/C121932024,Conductance,2,0.35109
https://openalex.org/W7106626643,https://openalex.org/C2777618391,Solar power,3,0.34048
https://openalex.org/W7106626643,https://openalex.org/C423512,Electricity generation,3,0.33346
https://openalex.org/W7106626643,https://openalex.org/C24326235,Electronic engineering,1,0.33136
https://openalex.org/W7106626643,https://openalex.org/C165801399,Voltage,2,0.31457
https://openalex.org/W7106626643,https://openalex.org/C42156128,Total harmonic distortion,3,0.30355
https://openalex.org/W7106626643,https://openalex.org/C188573790,Renewable energy,2,0.3027
https://openalex.org/W7106626643,https://openalex.org/C145180747,Power optimizer,5,0.30193
https://openalex.org/W7106626643,https://openalex.org/C2778970885,Rural electrification,4,0.27694
https://openalex.org/W7106626643,https://openalex.org/C204323151,Range (aeronautics),2,0.27229
https://openalex.org/W7106626643,https://openalex.org/C186370098,Energy (signal processing),2,0.26675
https://openalex.org/W7106626643,https://openalex.org/C187691185,Grid,2,0.26302
https://openalex.org/W7106626643,https://openalex.org/C79518650,Integrator,3,0.26118
https://openalex.org/W7106626643,https://openalex.org/C206991015,Energy conversion efficiency,2,0.25865
https://openalex.org/W7106626695,https://openalex.org/C2780799671,Transient (computer programming),2,0.62123
https://openalex.org/W7106626695,https://openalex.org/C89227174,Electric power system,3,0.60311
https://openalex.org/W7106626695,https://openalex.org/C2777904410,Software,2,0.55838
https://openalex.org/W7106626695,https://openalex.org/C127413603,Engineering,0,0.5245
https://openalex.org/W7106626695,https://openalex.org/C2780365114,MATLAB,2,0.51393
https://openalex.org/W7106626695,https://openalex.org/C133731056,Control engineering,1,0.47507
https://openalex.org/W7106626695,https://openalex.org/C134146338,Electronic circuit,2,0.42553
https://openalex.org/W7106626695,https://openalex.org/C41008148,Computer science,0,0.42412
https://openalex.org/W7106626695,https://openalex.org/C112972136,Stability (learning theory),2,0.42306
https://openalex.org/W7106626695,https://openalex.org/C163258240,Power (physics),2,0.41062
https://openalex.org/W7106626695,https://openalex.org/C196796808,Electrical network,2,0.39664
https://openalex.org/W7106626695,https://openalex.org/C146357865,Stage (stratigraphy),2,0.36424
https://openalex.org/W7106626695,https://openalex.org/C98045186,Process (computing),2,0.34917
https://openalex.org/W7106626695,https://openalex.org/C201995342,Systems engineering,1,0.30537
https://openalex.org/W7106626695,https://openalex.org/C171146098,Automotive engineering,1,0.30225
https://openalex.org/W7106626695,https://openalex.org/C199104240,Marine engineering,1,0.30203
https://openalex.org/W7106626695,https://openalex.org/C2984968299,Software tool,3,0.29537
https://openalex.org/W7106626695,https://openalex.org/C200601418,Reliability engineering,1,0.28773
https://openalex.org/W7106626695,https://openalex.org/C2989121073,Transient analysis,3,0.27991
https://openalex.org/W7106626695,https://openalex.org/C17500928,Control system,2,0.27508
https://openalex.org/W7106626695,https://openalex.org/C76969082,Mathematical model,2,0.27018
https://openalex.org/W7106626695,https://openalex.org/C116219307,Power system simulation,4,0.25991
https://openalex.org/W7106626695,https://openalex.org/C91757755,Simulation software,3,0.25306
https://openalex.org/W7106641699,https://openalex.org/C199978012,Bearing (navigation),2,0.59722
https://openalex.org/W7106641699,https://openalex.org/C41008148,Computer science,0,0.58582
https://openalex.org/W7106641699,https://openalex.org/C175551986,Fault (geology),2,0.57717
https://openalex.org/W7106641699,https://openalex.org/C81363708,Convolutional neural network,2,0.54994
https://openalex.org/W7106641699,https://openalex.org/C50644808,Artificial neural network,2,0.48044
https://openalex.org/W7106641699,https://openalex.org/C154945302,Artificial intelligence,1,0.47636
https://openalex.org/W7106641699,https://openalex.org/C150899416,Transfer of learning,2,0.41755
https://openalex.org/W7106641699,https://openalex.org/C2780155820,Rolling-element bearing,3,0.37666
https://openalex.org/W7106641699,https://openalex.org/C108583219,Deep learning,2,0.36796
https://openalex.org/W7106641699,https://openalex.org/C133731056,Control engineering,1,0.33482
https://openalex.org/W7106641699,https://openalex.org/C174348530,Bridging (networking),2,0.33203
https://openalex.org/W7106641699,https://openalex.org/C127413603,Engineering,0,0.32715
https://openalex.org/W7106641699,https://openalex.org/C2776175482,Transfer (computing),2,0.31726
https://openalex.org/W7106641699,https://openalex.org/C90509273,Robot,2,0.31552
https://openalex.org/W7106641699,https://openalex.org/C79403827,Real-time computing,1,0.30441
https://openalex.org/W7106641699,https://openalex.org/C167391956,Fault model,3,0.2916
https://openalex.org/W7106641699,https://openalex.org/C119857082,Machine learning,1,0.2907
https://openalex.org/W7106641699,https://openalex.org/C2776960227,Knowledge transfer,2,0.2821
https://openalex.org/W7106641699,https://openalex.org/C95623464,Classifier (UML),2,0.27156
https://openalex.org/W7106641699,https://openalex.org/C135628077,Finite element method,2,0.27075
https://openalex.org/W7106641699,https://openalex.org/C2776365744,Fault Simulator,5,0.25869
https://openalex.org/W7106650678,https://openalex.org/C60548495,Spectral sensitivity,3,0.62959
https://openalex.org/W7106650678,https://openalex.org/C21200559,Sensitivity (control systems),2,0.5775
https://openalex.org/W7106650678,https://openalex.org/C41291067,Photovoltaic system,2,0.56819
https://openalex.org/W7106650678,https://openalex.org/C176217482,Metric (unit),2,0.56609
https://openalex.org/W7106650678,https://openalex.org/C2780824857,Solar cell,2,0.52325
https://openalex.org/W7106650678,https://openalex.org/C2780898871,Performance metric,2,0.45053
https://openalex.org/W7106650678,https://openalex.org/C49040817,Optoelectronics,1,0.42009
https://openalex.org/W7106650678,https://openalex.org/C120665830,Optics,1,0.41402
https://openalex.org/W7106650678,https://openalex.org/C108225325,Semiconductor,2,0.38801
https://openalex.org/W7106650678,https://openalex.org/C24326235,Electronic engineering,1,0.38329
https://openalex.org/W7106650678,https://openalex.org/C190168584,Solar cell efficiency,3,0.38065
https://openalex.org/W7106650678,https://openalex.org/C192562407,Materials science,0,0.36814
https://openalex.org/W7106650678,https://openalex.org/C152822103,Spectral shape analysis,3,0.34424
https://openalex.org/W7106650678,https://openalex.org/C2776359362,Representation (politics),3,0.33161
https://openalex.org/W7106650678,https://openalex.org/C541104983,Solar energy,2,0.32559
https://openalex.org/W7106650678,https://openalex.org/C206991015,Energy conversion efficiency,2,0.31906
https://openalex.org/W7106650678,https://openalex.org/C542589376,Photovoltaics,3,0.31771
https://openalex.org/W7106650678,https://openalex.org/C4839761,Spectral line,2,0.3107
https://openalex.org/W7106650678,https://openalex.org/C2776639384,Ideal (ethics),2,0.31066
https://openalex.org/W7106650678,https://openalex.org/C41008148,Computer science,0,0.29196
https://openalex.org/W7106650678,https://openalex.org/C121332964,Physics,0,0.28685
https://openalex.org/W7106650678,https://openalex.org/C23463724,Spectral method,2,0.28534
https://openalex.org/W7106650678,https://openalex.org/C159317903,Photon,2,0.28358
https://openalex.org/W7106650678,https://openalex.org/C92433991,Theory of solar cells,4,0.28217
https://openalex.org/W7106650678,https://openalex.org/C2989315489,Semiconductor materials,3,0.28126
https://openalex.org/W7106671216,https://openalex.org/C41008148,Computer science,0,0.58206
https://openalex.org/W7106671216,https://openalex.org/C154945302,Artificial intelligence,1,0.56129
https://openalex.org/W7106671216,https://openalex.org/C61423126,Scripting language,2,0.54683
https://openalex.org/W7106671216,https://openalex.org/C2778600265,Martian,3,0.53473
https://openalex.org/W7106671216,https://openalex.org/C119857082,Machine learning,1,0.51732
https://openalex.org/W7106671216,https://openalex.org/C2778755073,Scale (ratio),2,0.51116
https://openalex.org/W7106671216,https://openalex.org/C83260615,Mars Exploration Program,2,0.50943
https://openalex.org/W7106671216,https://openalex.org/C146849305,Ground truth,2,0.43774
https://openalex.org/W7106671216,https://openalex.org/C2776401178,Feature (linguistics),2,0.42118
https://openalex.org/W7106671216,https://openalex.org/C2780365114,MATLAB,2,0.41415
https://openalex.org/W7106671216,https://openalex.org/C2777904410,Software,2,0.37543
https://openalex.org/W7106671216,https://openalex.org/C2777655017,Toolbox,2,0.3695
https://openalex.org/W7106671216,https://openalex.org/C124101348,Data mining,1,0.36171
https://openalex.org/W7106671216,https://openalex.org/C148483581,Feature selection,2,0.34348
https://openalex.org/W7106671216,https://openalex.org/C45235069,Table (database),2,0.34111
https://openalex.org/W7106671216,https://openalex.org/C519991488,Python (programming language),2,0.32808
https://openalex.org/W7106671216,https://openalex.org/C2776219924,Martian surface,4,0.32422
https://openalex.org/W7106671216,https://openalex.org/C68702407,Exploration of Mars,3,0.3194
https://openalex.org/W7106671216,https://openalex.org/C41242791,Rock mass classification,2,0.3075
https://openalex.org/W7106671216,https://openalex.org/C62649853,Remote sensing,1,0.30533
https://openalex.org/W7106671216,https://openalex.org/C169258074,Random forest,2,0.29172
https://openalex.org/W7106671216,https://openalex.org/C25344961,Virtual machine,2,0.27671
https://openalex.org/W7106671216,https://openalex.org/C39399123,Earth observation,3,0.27188
https://openalex.org/W7106671216,https://openalex.org/C111696304,Sorting,2,0.27041
https://openalex.org/W7106671216,https://openalex.org/C121684516,Computer graphics (images),1,0.26909
https://openalex.org/W7106671216,https://openalex.org/C152551177,Planetary science,2,0.26124
https://openalex.org/W7106671216,https://openalex.org/C52622490,Feature extraction,2,0.26055
https://openalex.org/W7106671216,https://openalex.org/C12267149,Support vector machine,2,0.25874
https://openalex.org/W7106698557,https://openalex.org/C32295351,Multicast,2,0.90101
https://openalex.org/W7106698557,https://openalex.org/C41008148,Computer science,0,0.89912
https://openalex.org/W7106698557,https://openalex.org/C73555534,Cluster analysis,2,0.72555
https://openalex.org/W7106698557,https://openalex.org/C31258907,Computer network,1,0.63995
https://openalex.org/W7106698557,https://openalex.org/C85617194,Particle swarm optimization,2,0.50781
https://openalex.org/W7106698557,https://openalex.org/C5119721,Quality of service,2,0.49775
https://openalex.org/W7106698557,https://openalex.org/C77757571,Multimedia Broadcast Multicast Service,3,0.45106
https://openalex.org/W7106698557,https://openalex.org/C120314980,Distributed computing,1,0.45092
https://openalex.org/W7106698557,https://openalex.org/C18787934,Source-specific multicast,3,0.44393
https://openalex.org/W7106698557,https://openalex.org/C761482,Transmission (telecommunications),2,0.44217
https://openalex.org/W7106698557,https://openalex.org/C192059732,Xcast,3,0.4298
https://openalex.org/W7106698557,https://openalex.org/C74172769,Routing (electronic design automation),2,0.37946
https://openalex.org/W7106698557,https://openalex.org/C2742236,Efficient energy use,2,0.37653
https://openalex.org/W7106698557,https://openalex.org/C555944384,Wireless,2,0.36328
https://openalex.org/W7106698557,https://openalex.org/C2780365114,MATLAB,2,0.35562
https://openalex.org/W7106698557,https://openalex.org/C127162648,Channel (broadcasting),2,0.35317
https://openalex.org/W7106698557,https://openalex.org/C56685638,Power control,3,0.3143
https://openalex.org/W7106698557,https://openalex.org/C108037233,Wireless network,3,0.30472
https://openalex.org/W7106698557,https://openalex.org/C44892269,Protocol Independent Multicast,3,0.30099
https://openalex.org/W7106698557,https://openalex.org/C153646914,Cellular network,2,0.2971
https://openalex.org/W7106698557,https://openalex.org/C49774154,Multimedia,1,0.26581
https://openalex.org/W7106698557,https://openalex.org/C42272142,Distance Vector Multicast Routing Protocol,4,0.26333
https://openalex.org/W7106698557,https://openalex.org/C186370098,Energy (signal processing),2,0.26321
https://openalex.org/W7106698557,https://openalex.org/C2780378061,Service (business),2,0.26109
https://openalex.org/W7106698557,https://openalex.org/C114237682,Channel allocation schemes,3,0.25841
https://openalex.org/W7106698557,https://openalex.org/C79403827,Real-time computing,1,0.25577
https://openalex.org/W7106712390,https://openalex.org/C41008148,Computer science,0,0.58206
https://openalex.org/W7106712390,https://openalex.org/C154945302,Artificial intelligence,1,0.56129
https://openalex.org/W7106712390,https://openalex.org/C61423126,Scripting language,2,0.54683
https://openalex.org/W7106712390,https://openalex.org/C2778600265,Martian,3,0.53473
https://openalex.org/W7106712390,https://openalex.org/C119857082,Machine learning,1,0.51732
https://openalex.org/W7106712390,https://openalex.org/C2778755073,Scale (ratio),2,0.51116
https://openalex.org/W7106712390,https://openalex.org/C83260615,Mars Exploration Program,2,0.50943
https://openalex.org/W7106712390,https://openalex.org/C146849305,Ground truth,2,0.43774
https://openalex.org/W7106712390,https://openalex.org/C2776401178,Feature (linguistics),2,0.42118
https://openalex.org/W7106712390,https://openalex.org/C2780365114,MATLAB,2,0.41415
https://openalex.org/W7106712390,https://openalex.org/C2777904410,Software,2,0.37543
https://openalex.org/W7106712390,https://openalex.org/C2777655017,Toolbox,2,0.3695
https://openalex.org/W7106712390,https://openalex.org/C124101348,Data mining,1,0.36171
https://openalex.org/W7106712390,https://openalex.org/C148483581,Feature selection,2,0.34348
https://openalex.org/W7106712390,https://openalex.org/C45235069,Table (database),2,0.34111
https://openalex.org/W7106712390,https://openalex.org/C519991488,Python (programming language),2,0.32808
https://openalex.org/W7106712390,https://openalex.org/C2776219924,Martian surface,4,0.32422
https://openalex.org/W7106712390,https://openalex.org/C68702407,Exploration of Mars,3,0.3194
https://openalex.org/W7106712390,https://openalex.org/C41242791,Rock mass classification,2,0.3075
https://openalex.org/W7106712390,https://openalex.org/C62649853,Remote sensing,1,0.30533
https://openalex.org/W7106712390,https://openalex.org/C169258074,Random forest,2,0.29172
https://openalex.org/W7106712390,https://openalex.org/C25344961,Virtual machine,2,0.27671
https://openalex.org/W7106712390,https://openalex.org/C39399123,Earth observation,3,0.27188
https://openalex.org/W7106712390,https://openalex.org/C111696304,Sorting,2,0.27041
https://openalex.org/W7106712390,https://openalex.org/C121684516,Computer graphics (images),1,0.26909
https://openalex.org/W7106712390,https://openalex.org/C152551177,Planetary science,2,0.26124
https://openalex.org/W7106712390,https://openalex.org/C52622490,Feature extraction,2,0.26055
https://openalex.org/W7106712390,https://openalex.org/C12267149,Support vector machine,2,0.25874
https://openalex.org/W7106785800,https://openalex.org/C2776981962,Fucus vesiculosus,3,0.83657
https://openalex.org/W7106785800,https://openalex.org/C115880899,Bay,2,0.77802
https://openalex.org/W7106785800,https://openalex.org/C2910001868,European union,2,0.72471
https://openalex.org/W7106785800,https://openalex.org/C39432304,Environmental science,0,0.61055
https://openalex.org/W7106785800,https://openalex.org/C100206155,Bioenergetics,3,0.44389
https://openalex.org/W7106785800,https://openalex.org/C2986433049,Baltic sea,2,0.41564
https://openalex.org/W7106785800,https://openalex.org/C2777040169,Baltica,3,0.3655
https://openalex.org/W7106785800,https://openalex.org/C2779987062,Mussel,2,0.34003
https://openalex.org/W7106785800,https://openalex.org/C18903297,Ecology,1,0.31221
https://openalex.org/W7106785800,https://openalex.org/C505870484,Fishery,1,0.30942
https://openalex.org/W7106785800,https://openalex.org/C128849468,Energy budget,2,0.29619
https://openalex.org/W7106785800,https://openalex.org/C133199616,Empirical modelling,2,0.2769
https://openalex.org/W7106785800,https://openalex.org/C188573790,Renewable energy,2,0.27657
https://openalex.org/W7106785800,https://openalex.org/C2777610350,Water Framework Directive,3,0.27204
https://openalex.org/W7106785800,https://openalex.org/C3019813237,Model validation,2,0.25661
https://openalex.org/W7106785800,https://openalex.org/C526734887,Environmental protection,1,0.25043
https://openalex.org/W7106804817,https://openalex.org/C2994167347,Rainbow trout,3,0.76157
https://openalex.org/W7106804817,https://openalex.org/C115880899,Bay,2,0.71107
https://openalex.org/W7106804817,https://openalex.org/C39432304,Environmental science,0,0.67571
https://openalex.org/W7106804817,https://openalex.org/C505870484,Fishery,1,0.63195
https://openalex.org/W7106804817,https://openalex.org/C2910001868,European union,2,0.54068
https://openalex.org/W7106804817,https://openalex.org/C2779363728,Trout,3,0.46828
https://openalex.org/W7106804817,https://openalex.org/C2777610350,Water Framework Directive,3,0.44336
https://openalex.org/W7106804817,https://openalex.org/C86909935,Aquaculture,3,0.40791
https://openalex.org/W7106804817,https://openalex.org/C2779958227,Hatchery,3,0.39469
https://openalex.org/W7106804817,https://openalex.org/C2909208804,Fish <Actinopterygii>,2,0.36539
https://openalex.org/W7106804817,https://openalex.org/C142796444,Nutrient,2,0.36055
https://openalex.org/W7106804817,https://openalex.org/C141896089,Fish farming,4,0.35334
https://openalex.org/W7106804817,https://openalex.org/C100206155,Bioenergetics,3,0.34768
https://openalex.org/W7106804817,https://openalex.org/C115540264,Biomass (ecology),2,0.34611
https://openalex.org/W7106804817,https://openalex.org/C510538283,Phosphorus,2,0.3432
https://openalex.org/W7106804817,https://openalex.org/C2777336873,Merluccius merluccius,4,0.27498
https://openalex.org/W7106804817,https://openalex.org/C2777940460,Salmo,3,0.26978
https://openalex.org/W7106804817,https://openalex.org/C18903297,Ecology,1,0.26937
https://openalex.org/W7106804817,https://openalex.org/C2779987062,Mussel,2,0.25993
https://openalex.org/W7106804817,https://openalex.org/C128849468,Energy budget,2,0.25908
https://openalex.org/W7106820814,https://openalex.org/C115880899,Bay,2,0.73909
https://openalex.org/W7106820814,https://openalex.org/C2779987062,Mussel,2,0.72008
https://openalex.org/W7106820814,https://openalex.org/C2910001868,European union,2,0.66226
https://openalex.org/W7106820814,https://openalex.org/C39432304,Environmental science,0,0.59534
https://openalex.org/W7106820814,https://openalex.org/C505870484,Fishery,1,0.52163
https://openalex.org/W7106820814,https://openalex.org/C153279818,Stocking,2,0.49944
https://openalex.org/W7106820814,https://openalex.org/C2779611653,Blue mussel,3,0.43994
https://openalex.org/W7106820814,https://openalex.org/C100206155,Bioenergetics,3,0.35168
https://openalex.org/W7106820814,https://openalex.org/C133199616,Empirical modelling,2,0.30565
https://openalex.org/W7106820814,https://openalex.org/C205649164,Geography,0,0.29724
https://openalex.org/W7106820814,https://openalex.org/C18903297,Ecology,1,0.27425
https://openalex.org/W7106820814,https://openalex.org/C2992770021,Production model,3,0.26059
https://openalex.org/W7106820814,https://openalex.org/C165464430,Parameterized complexity,2,0.25573
https://openalex.org/W7106820814,https://openalex.org/C2778902199,Chlorophyll a,2,0.25424
https://openalex.org/W7106836543,https://openalex.org/C2994167347,Rainbow trout,3,0.76157
https://openalex.org/W7106836543,https://openalex.org/C115880899,Bay,2,0.71107
https://openalex.org/W7106836543,https://openalex.org/C39432304,Environmental science,0,0.67571
https://openalex.org/W7106836543,https://openalex.org/C505870484,Fishery,1,0.63195
https://openalex.org/W7106836543,https://openalex.org/C2910001868,European union,2,0.54068
https://openalex.org/W7106836543,https://openalex.org/C2779363728,Trout,3,0.46828
https://openalex.org/W7106836543,https://openalex.org/C2777610350,Water Framework Directive,3,0.44336
https://openalex.org/W7106836543,https://openalex.org/C86909935,Aquaculture,3,0.40791
https://openalex.org/W7106836543,https://openalex.org/C2779958227,Hatchery,3,0.39469
https://openalex.org/W7106836543,https://openalex.org/C2909208804,Fish <Actinopterygii>,2,0.36539
https://openalex.org/W7106836543,https://openalex.org/C142796444,Nutrient,2,0.36055
https://openalex.org/W7106836543,https://openalex.org/C141896089,Fish farming,4,0.35334
https://openalex.org/W7106836543,https://openalex.org/C100206155,Bioenergetics,3,0.34768
https://openalex.org/W7106836543,https://openalex.org/C115540264,Biomass (ecology),2,0.34611
https://openalex.org/W7106836543,https://openalex.org/C510538283,Phosphorus,2,0.3432
https://openalex.org/W7106836543,https://openalex.org/C2777336873,Merluccius merluccius,4,0.27498
https://openalex.org/W7106836543,https://openalex.org/C2777940460,Salmo,3,0.26978
https://openalex.org/W7106836543,https://openalex.org/C18903297,Ecology,1,0.26937
https://openalex.org/W7106836543,https://openalex.org/C2779987062,Mussel,2,0.25993
https://openalex.org/W7106836543,https://openalex.org/C128849468,Energy budget,2,0.25908
https://openalex.org/W7106845791,https://openalex.org/C115880899,Bay,2,0.73909
https://openalex.org/W7106845791,https://openalex.org/C2779987062,Mussel,2,0.72008
https://openalex.org/W7106845791,https://openalex.org/C2910001868,European union,2,0.66226
https://openalex.org/W7106845791,https://openalex.org/C39432304,Environmental science,0,0.59534
https://openalex.org/W7106845791,https://openalex.org/C505870484,Fishery,1,0.52163
https://openalex.org/W7106845791,https://openalex.org/C153279818,Stocking,2,0.49944
https://openalex.org/W7106845791,https://openalex.org/C2779611653,Blue mussel,3,0.43994
https://openalex.org/W7106845791,https://openalex.org/C100206155,Bioenergetics,3,0.35168
https://openalex.org/W7106845791,https://openalex.org/C133199616,Empirical modelling,2,0.30565
https://openalex.org/W7106845791,https://openalex.org/C205649164,Geography,0,0.29724
https://openalex.org/W7106845791,https://openalex.org/C18903297,Ecology,1,0.27425
https://openalex.org/W7106845791,https://openalex.org/C2992770021,Production model,3,0.26059
https://openalex.org/W7106845791,https://openalex.org/C165464430,Parameterized complexity,2,0.25573
https://openalex.org/W7106845791,https://openalex.org/C2778902199,Chlorophyll a,2,0.25424
https://openalex.org/W7106848861,https://openalex.org/C2776981962,Fucus vesiculosus,3,0.83657
https://openalex.org/W7106848861,https://openalex.org/C115880899,Bay,2,0.77802
https://openalex.org/W7106848861,https://openalex.org/C2910001868,European union,2,0.72471
https://openalex.org/W7106848861,https://openalex.org/C39432304,Environmental science,0,0.61055
https://openalex.org/W7106848861,https://openalex.org/C100206155,Bioenergetics,3,0.44389
https://openalex.org/W7106848861,https://openalex.org/C2986433049,Baltic sea,2,0.41564
https://openalex.org/W7106848861,https://openalex.org/C2777040169,Baltica,3,0.3655
https://openalex.org/W7106848861,https://openalex.org/C2779987062,Mussel,2,0.34003
https://openalex.org/W7106848861,https://openalex.org/C18903297,Ecology,1,0.31221
https://openalex.org/W7106848861,https://openalex.org/C505870484,Fishery,1,0.30942
https://openalex.org/W7106848861,https://openalex.org/C128849468,Energy budget,2,0.29619
https://openalex.org/W7106848861,https://openalex.org/C133199616,Empirical modelling,2,0.2769
https://openalex.org/W7106848861,https://openalex.org/C188573790,Renewable energy,2,0.27657
https://openalex.org/W7106848861,https://openalex.org/C2777610350,Water Framework Directive,3,0.27204
https://openalex.org/W7106848861,https://openalex.org/C3019813237,Model validation,2,0.25661
https://openalex.org/W7106848861,https://openalex.org/C526734887,Environmental protection,1,0.25043
https://openalex.org/W7107959364,https://openalex.org/C61423126,Scripting language,2,0.67562
https://openalex.org/W7107959364,https://openalex.org/C519991488,Python (programming language),2,0.56983
https://openalex.org/W7107959364,https://openalex.org/C121684516,Computer graphics (images),1,0.56108
https://openalex.org/W7107959364,https://openalex.org/C41008148,Computer science,0,0.52096
